Customer_id,product_category,purchase_amount,income,satisfaction_score,purchase_date,transaction
PO_7944,SEO,2132,5889,5,29-10-2023,Bank Transfer
PO_7945,SEO,5321,17291,4,05-09-2023,Cash
PO_7946,LOGO DESIGN,4964,28488,4,02-04-2024,Bank Transfer
PO_7947,SEO,5607,14689,5,24-03-2024,UPI
PO_7948,Election Campaign,4153,12635,5,25-09-2023,Bank Transfer
PO_7949,Web Development,4170,11022,4,24-02-2023,Bank Transfer
PO_7950,Software Development,21011,48663,5,01-02-2024,Bank Transfer
PO_7951,Web Development,19485,41913,6,23-07-2023,Bank Transfer
PO_7952,SEO,10285,30427,7,03-03-2023,Cash
PO_7953,Software Development,16121,49027,6,09-05-2023,Cash
PO_7954,LOGO DESIGN,3632,9903,7,22-06-2023,Cash
PO_7955,SEO,11282,31143,3,06-06-2024,Cash
PO_7956,Election Campaign,15444,42608,5,18-05-2023,Cash
PO_7957,Election Campaign,10245,27132,5,19-06-2023,UPI
PO_7958,Election Campaign,7085,19050,5,08-02-2024,Cash
PO_7959,Web Development,10382,30148,4,03-12-2023,Cash
PO_7960,Software Development,11340,33682,6,05-02-2023,Bank Transfer
PO_7961,SEO,7971,24566,6,24-11-2023,Bank Transfer
PO_7962,Election Campaign,15456,45227,4,10-07-2023,UPI
PO_7963,Web Development,11425,27022,6,29-10-2023,UPI
PO_7964,Software Development,7868,25550,6,08-06-2024,Bank Transfer
PO_7965,Software Development,8343,33809,6,19-07-2023,Cash
PO_7966,App Development,7054,18226,7,08-01-2023,Bank Transfer
PO_7967,Software Development,16039,43962,4,29-01-2023,UPI
PO_7968,App Development,4650,13702,5,05-03-2024,Cash
PO_7969,Software Development,6388,17962,6,01-06-2023,UPI
PO_7970,Software Development,11548,32697,4,01-03-2024,Cash
PO_7971,App Development,10040,28173,5,06-05-2023,UPI
PO_7972,Election Campaign,4992,14871,6,28-07-2023,Bank Transfer
PO_7973,LOGO DESIGN,6713,19895,3,04-05-2024,UPI
PO_7974,SEO,8919,28834,7,25-04-2023,Bank Transfer
PO_7975,SEO,8141,21838,4,21-02-2024,Cash
PO_7976,LOGO DESIGN,11976,31495,4,25-07-2023,Bank Transfer
PO_7977,SEO,5172,14536,5,01-03-2024,Cash
PO_7978,LOGO DESIGN,4893,16550,6,14-02-2023,UPI
PO_7979,App Development,5061,17194,6,30-05-2024,Bank Transfer
PO_7980,Election Campaign,11281,21299,5,20-03-2024,Cash
PO_7981,LOGO DESIGN,10513,31026,5,28-02-2023,Cash
PO_7982,App Development,7948,26010,5,30-04-2024,Bank Transfer
PO_7983,App Development,2647,6453,7,05-09-2023,Cash
PO_7984,SEO,9015,23426,4,31-03-2023,UPI
PO_7985,LOGO DESIGN,7703,28279,5,12-05-2024,UPI
PO_7986,App Development,11647,35328,5,18-05-2023,Cash
PO_7987,Software Development,3061,7168,6,27-10-2023,UPI
PO_7988,Software Development,12410,39212,6,20-02-2023,Bank Transfer
PO_7989,Software Development,12298,39822,4,15-01-2023,UPI
PO_7990,Web Development,17770,43121,5,07-12-2023,Bank Transfer
PO_7991,Election Campaign,4383,12325,6,16-05-2024,Bank Transfer
PO_7992,App Development,11602,38786,6,21-01-2023,UPI
PO_7993,LOGO DESIGN,4466,11854,5,23-09-2023,UPI
PO_7994,SEO,2380,5915,5,22-01-2023,Cash
PO_7995,SEO,12639,39631,7,27-04-2024,Cash
PO_7996,SEO,10663,31641,5,26-03-2023,UPI
PO_7997,Election Campaign,7214,47933,4,16-04-2023,Bank Transfer
PO_7998,Web Development,4172,10784,5,04-03-2023,UPI
PO_7999,Election Campaign,9052,27863,5,07-03-2023,Cash
PO_8000,SEO,3108,7806,7,22-01-2023,UPI
PO_8001,Web Development,2318,7597,5,24-11-2023,Bank Transfer
PO_8002,Election Campaign,11545,37233,5,23-12-2023,Cash
PO_8003,Election Campaign,18560,47144,4,11-05-2024,Bank Transfer
PO_8004,Software Development,16528,46090,3,14-04-2023,Cash
PO_8005,App Development,11174,33817,6,11-06-2024,Bank Transfer
PO_8006,Election Campaign,3854,9739,4,28-03-2024,UPI
PO_8007,App Development,2304,7192,7,11-02-2024,Cash
PO_8008,Election Campaign,2142,11362,5,02-04-2024,Cash
PO_8009,App Development,10667,31051,5,07-02-2024,Bank Transfer
PO_8010,Election Campaign,12285,31058,7,13-09-2023,Cash
PO_8011,SEO,10205,31757,6,18-04-2024,Cash
PO_8012,App Development,6765,24977,5,09-02-2023,Bank Transfer
PO_8013,Web Development,1816,5530,6,01-09-2023,Bank Transfer
PO_8014,Web Development,15975,47774,5,02-01-2024,Cash
PO_8015,LOGO DESIGN,10108,30773,4,13-06-2024,UPI
PO_8016,LOGO DESIGN,21702,48915,6,15-08-2023,Cash
PO_8017,LOGO DESIGN,3067,9786,4,27-07-2023,UPI
PO_8018,Software Development,18983,44561,6,10-03-2024,UPI
PO_8019,Web Development,18131,48820,4,22-01-2023,Cash
PO_8020,Software Development,9508,21122,5,23-02-2024,Bank Transfer
PO_8021,Web Development,10198,25727,4,19-02-2024,Bank Transfer
PO_8022,LOGO DESIGN,8244,21682,3,16-07-2023,UPI
PO_8023,Election Campaign,8980,25564,3,29-12-2023,UPI
PO_8024,SEO,12021,33789,6,13-04-2024,Bank Transfer
PO_8025,SEO,11525,44097,4,15-06-2023,UPI
PO_8026,Web Development,12253,38791,5,13-01-2024,UPI
PO_8027,Software Development,7322,18253,5,14-03-2023,Cash
PO_8028,Software Development,11390,32513,4,17-10-2023,Cash
PO_8029,Software Development,3244,8312,4,07-02-2024,Bank Transfer
PO_8030,Election Campaign,4359,13484,4,12-06-2023,Bank Transfer
PO_8031,Web Development,3474,9175,6,06-02-2023,Cash
PO_8032,SEO,4586,12603,4,07-05-2023,Cash
PO_8033,LOGO DESIGN,14594,41408,5,02-01-2024,Bank Transfer
PO_8034,Election Campaign,12831,42713,6,17-05-2024,Cash
PO_8035,App Development,7072,24370,6,14-02-2024,Cash
PO_8036,Web Development,2221,5885,7,25-08-2023,Bank Transfer
PO_8037,LOGO DESIGN,14098,42448,7,13-01-2023,UPI
PO_8038,Election Campaign,17374,44001,6,23-06-2024,UPI
PO_8039,Election Campaign,3460,11314,5,25-08-2023,Bank Transfer
PO_8040,LOGO DESIGN,2968,6262,6,12-08-2023,Bank Transfer
PO_8041,LOGO DESIGN,10888,25233,6,07-02-2023,Bank Transfer
PO_8042,Software Development,6383,16524,5,19-06-2024,Cash
PO_8043,SEO,16591,43685,4,04-03-2023,Bank Transfer
PO_8044,App Development,11808,32920,4,25-03-2024,Bank Transfer
PO_8045,SEO,7082,22490,5,09-07-2023,Cash
PO_8046,App Development,16660,48856,5,27-08-2023,Bank Transfer
PO_8047,Software Development,19496,48779,5,19-04-2023,Bank Transfer
PO_8048,Web Development,10358,31231,6,04-03-2024,Cash
PO_8049,App Development,11763,39173,6,03-07-2023,UPI
PO_8050,Web Development,8474,19072,4,20-06-2023,UPI
PO_8051,SEO,5328,18620,7,31-01-2024,UPI
PO_8052,Election Campaign,10909,33000,4,02-07-2023,Bank Transfer
PO_8053,App Development,17525,42913,5,17-03-2024,Bank Transfer
PO_8054,LOGO DESIGN,3387,10604,5,14-03-2023,Bank Transfer
PO_8055,SEO,3833,10978,4,30-05-2024,Cash
PO_8056,Software Development,5062,14518,5,28-10-2023,Cash
PO_8057,Software Development,17102,49590,5,09-10-2023,Bank Transfer
PO_8058,LOGO DESIGN,14107,32078,6,29-08-2023,UPI
PO_8059,Web Development,17356,44708,5,11-11-2023,UPI
PO_8060,App Development,14079,28173,5,05-08-2023,Bank Transfer
PO_8061,LOGO DESIGN,4625,11368,5,10-12-2023,Cash
PO_8062,SEO,11269,33139,5,04-12-2023,UPI
PO_8063,App Development,15873,44287,6,20-05-2024,UPI
PO_8064,App Development,14614,45709,4,09-05-2023,Bank Transfer
PO_8065,Election Campaign,6178,15298,6,06-01-2024,UPI
PO_8066,Software Development,6198,20477,5,28-10-2023,Bank Transfer
PO_8067,Software Development,13992,49402,5,12-09-2023,Cash
PO_8068,App Development,3755,10580,5,07-02-2023,UPI
PO_8069,Software Development,13025,38575,5,25-01-2023,Bank Transfer
PO_8070,Web Development,1787,6331,5,08-01-2024,Cash
PO_8071,Software Development,11914,33867,5,19-05-2024,Cash
PO_8072,Web Development,15964,41369,5,09-02-2024,Cash
PO_8073,Election Campaign,1694,5099,5,27-05-2024,Bank Transfer
PO_8074,Software Development,7365,27965,4,22-02-2024,UPI
PO_8075,LOGO DESIGN,12419,31850,6,02-06-2023,UPI
PO_8076,LOGO DESIGN,1744,5334,6,25-03-2024,Bank Transfer
PO_8077,Software Development,12151,39271,6,22-01-2023,Bank Transfer
PO_8078,Software Development,3057,10149,5,19-02-2023,UPI
PO_8079,LOGO DESIGN,11065,34069,7,28-05-2024,Bank Transfer
PO_8080,App Development,11048,31535,5,03-11-2023,UPI
PO_8081,Web Development,3931,12245,5,16-01-2023,UPI
PO_8082,Web Development,10925,29293,4,10-05-2024,UPI
PO_8083,Web Development,14773,36493,3,28-05-2024,Bank Transfer
PO_8084,SEO,5523,13846,7,11-10-2023,UPI
PO_8085,Web Development,6018,18340,5,29-03-2023,Cash
PO_8086,LOGO DESIGN,10736,31096,4,08-03-2024,Bank Transfer
PO_8087,Election Campaign,8089,24850,6,09-03-2024,Cash
PO_8088,LOGO DESIGN,4615,15083,4,10-02-2023,Cash
PO_8089,App Development,11364,35403,6,14-06-2023,UPI
PO_8090,App Development,8980,24847,3,23-02-2024,UPI
PO_8091,Software Development,16765,39406,5,28-04-2024,Cash
PO_8092,LOGO DESIGN,9219,32877,3,06-08-2023,UPI
PO_8093,Software Development,12158,49886,5,27-09-2023,UPI
PO_8094,SEO,2595,9681,4,28-01-2023,Cash
PO_8095,Software Development,5411,17185,7,01-04-2023,UPI
PO_8096,Election Campaign,6987,22447,5,05-05-2023,UPI
PO_8097,Election Campaign,2322,5931,4,06-03-2024,Cash
PO_8098,Election Campaign,6881,24092,5,18-03-2023,Bank Transfer
PO_8099,Web Development,11847,48493,5,27-05-2024,Cash
PO_8100,LOGO DESIGN,9220,31382,5,24-02-2024,Cash
PO_8101,App Development,12750,42713,7,10-04-2024,UPI
PO_8102,Software Development,7385,25272,5,03-04-2024,UPI
PO_8103,SEO,2058,6115,5,07-04-2024,Cash
PO_8104,Software Development,6190,22228,6,28-12-2023,UPI
PO_8105,Election Campaign,7792,18616,4,07-10-2023,Bank Transfer
PO_8106,Election Campaign,7098,18793,4,30-10-2023,Cash
PO_8107,SEO,3285,9685,5,21-03-2024,Cash
PO_8108,SEO,11836,42781,7,19-02-2023,Cash
PO_8109,Web Development,4836,13528,6,13-03-2023,UPI
PO_8110,Software Development,9578,27736,3,02-11-2023,Cash
PO_8111,App Development,9598,25036,5,09-03-2024,Cash
PO_8112,Election Campaign,3749,8756,6,15-07-2023,Cash
PO_8113,Software Development,6825,16967,5,08-04-2023,UPI
PO_8114,Web Development,16279,42285,5,14-11-2023,Bank Transfer
PO_8115,Software Development,2029,6103,4,07-07-2023,UPI
PO_8116,SEO,7208,20049,6,22-04-2024,Cash
PO_8117,Web Development,7865,25688,4,17-05-2024,Bank Transfer
PO_8118,LOGO DESIGN,10831,28933,5,15-12-2023,Cash
PO_8119,Web Development,13853,39850,5,13-12-2023,Bank Transfer
PO_8120,LOGO DESIGN,10801,34370,4,02-02-2024,Bank Transfer
PO_8121,SEO,12819,37829,3,30-08-2023,UPI
PO_8122,LOGO DESIGN,22445,47777,4,27-10-2023,Bank Transfer
PO_8123,SEO,13814,36553,6,26-10-2023,Bank Transfer
PO_8124,SEO,8471,22763,4,31-12-2023,UPI
PO_8125,Election Campaign,4258,9855,5,16-08-2023,Cash
PO_8126,Election Campaign,6829,25758,5,17-08-2023,Cash
PO_8127,LOGO DESIGN,13993,37049,5,05-06-2024,Bank Transfer
PO_8128,Software Development,7174,23320,4,17-03-2023,Cash
PO_8129,LOGO DESIGN,4761,14570,6,12-09-2023,Bank Transfer
PO_8130,Web Development,5236,15163,5,28-02-2023,Cash
PO_8131,LOGO DESIGN,9843,27736,5,27-12-2023,UPI
PO_8132,LOGO DESIGN,14901,41173,4,18-10-2023,Cash
PO_8133,Software Development,15949,45642,5,09-01-2023,Cash
PO_8134,Election Campaign,5481,12711,3,21-08-2023,UPI
PO_8135,LOGO DESIGN,12757,32243,6,03-10-2023,Cash
PO_8136,App Development,6527,19025,4,26-05-2023,UPI
PO_8137,App Development,9818,25062,6,16-10-2023,Bank Transfer
PO_8138,App Development,8527,30382,6,18-03-2024,UPI
PO_8139,Election Campaign,9087,31774,5,29-01-2024,Cash
PO_8140,Election Campaign,11816,35571,6,16-06-2023,Bank Transfer
PO_8141,LOGO DESIGN,4079,12416,4,23-05-2023,UPI
PO_8142,Web Development,2004,6130,4,02-05-2024,Cash
PO_8143,App Development,6672,18437,5,19-08-2023,Bank Transfer
PO_8144,LOGO DESIGN,14083,33748,6,05-06-2023,UPI
PO_8145,Web Development,19334,49849,3,24-09-2023,UPI
PO_8146,Web Development,17799,41518,5,24-01-2023,Bank Transfer
PO_8147,Software Development,8722,27863,6,17-01-2023,Cash
PO_8148,LOGO DESIGN,11149,36295,5,19-01-2023,UPI
PO_8149,App Development,10144,26659,5,20-08-2023,Cash
PO_8150,SEO,10122,29923,6,17-08-2023,Bank Transfer
PO_8151,Web Development,2570,8712,7,19-12-2023,Bank Transfer
PO_8152,LOGO DESIGN,3325,9203,7,13-01-2024,UPI
PO_8153,Software Development,7129,20344,5,09-07-2023,Bank Transfer
PO_8154,Web Development,17317,44819,5,07-07-2023,Cash
PO_8155,SEO,3874,12452,3,12-01-2023,Bank Transfer
PO_8156,LOGO DESIGN,4156,14239,4,01-04-2023,UPI
PO_8157,App Development,2820,7103,5,15-05-2024,Cash
PO_8158,App Development,15588,42890,4,22-05-2023,Cash
PO_8159,Software Development,5290,13929,4,12-08-2023,Bank Transfer
PO_8160,SEO,3876,8966,5,16-04-2024,Bank Transfer
PO_8161,App Development,6604,16160,3,14-05-2024,UPI
PO_8162,Web Development,9869,34220,4,25-06-2023,Cash
PO_8163,LOGO DESIGN,7814,34893,5,28-01-2024,Cash
PO_8164,App Development,12289,42756,5,21-02-2024,Bank Transfer
PO_8165,SEO,10184,30316,5,09-01-2024,Cash
PO_8166,SEO,12914,33070,5,18-08-2023,UPI
PO_8167,LOGO DESIGN,16578,48061,5,09-02-2024,Bank Transfer
PO_8168,Web Development,8560,22376,6,30-11-2023,Bank Transfer
PO_8169,App Development,11218,44037,7,31-03-2024,UPI
PO_8170,LOGO DESIGN,12033,34861,7,26-02-2023,Bank Transfer
PO_8171,Software Development,8663,29909,6,24-06-2024,Cash
PO_8172,App Development,12941,33944,4,26-06-2023,UPI
PO_8173,App Development,12157,35477,5,21-11-2023,UPI
PO_8174,LOGO DESIGN,3733,10380,5,26-08-2023,Bank Transfer
PO_8175,Software Development,4482,12370,3,01-06-2023,Bank Transfer
PO_8176,Web Development,14847,46010,5,18-10-2023,Bank Transfer
PO_8177,Software Development,15916,47809,5,18-01-2023,Bank Transfer
PO_8178,Election Campaign,6925,16045,5,14-11-2023,Bank Transfer
PO_8179,SEO,6973,19903,4,31-01-2024,UPI
PO_8180,Software Development,18175,44057,6,01-12-2023,Cash
PO_8181,Web Development,3704,11460,5,06-05-2024,UPI
PO_8182,Web Development,14139,37691,4,13-03-2023,UPI
PO_8183,LOGO DESIGN,11448,30172,7,11-06-2024,Cash
PO_8184,LOGO DESIGN,2150,5232,4,27-04-2023,Bank Transfer
PO_8185,SEO,13899,46491,5,06-06-2024,Cash
PO_8186,Election Campaign,7499,20685,4,11-11-2023,UPI
PO_8187,Web Development,13114,39501,5,25-07-2023,Cash
PO_8188,Election Campaign,12070,34971,4,02-11-2023,Cash
PO_8189,LOGO DESIGN,16033,33580,5,15-06-2023,Bank Transfer
PO_8190,LOGO DESIGN,5290,15218,6,24-01-2024,UPI
PO_8191,LOGO DESIGN,6886,24304,5,15-04-2023,Bank Transfer
PO_8192,Software Development,2957,8181,6,29-11-2023,UPI
PO_8193,App Development,6914,17412,7,22-01-2023,UPI
PO_8194,Software Development,12393,40803,6,08-06-2023,Bank Transfer
PO_8195,LOGO DESIGN,19322,48275,5,13-11-2023,Bank Transfer
PO_8196,Software Development,4847,16820,5,02-10-2023,UPI
PO_8197,Election Campaign,8906,27037,4,19-05-2023,UPI
PO_8198,Election Campaign,13717,39417,4,29-04-2023,Bank Transfer
PO_8199,Software Development,8745,19631,3,22-06-2023,Cash
PO_8200,LOGO DESIGN,10391,33180,5,10-08-2023,UPI
PO_8201,App Development,17624,44488,5,17-04-2023,Cash
PO_8202,LOGO DESIGN,7419,26192,2,19-04-2023,Cash
PO_8203,LOGO DESIGN,14258,44341,7,26-01-2024,Cash
PO_8204,Web Development,9990,39215,5,06-03-2024,Cash
PO_8205,LOGO DESIGN,3226,10281,3,03-07-2023,Cash
PO_8206,Software Development,3494,9540,5,24-05-2023,Bank Transfer
PO_8207,Software Development,13228,40472,5,04-06-2024,Cash
PO_8208,Web Development,12393,29257,5,01-08-2023,Cash
PO_8209,LOGO DESIGN,12248,37937,4,23-05-2024,Bank Transfer
PO_8210,Election Campaign,2125,6212,5,19-03-2023,Cash
PO_8211,Software Development,10221,26963,5,11-06-2023,Cash
PO_8212,LOGO DESIGN,10325,23071,3,22-04-2024,UPI
PO_8213,LOGO DESIGN,9367,38253,7,29-09-2023,Cash
PO_8214,Software Development,12879,42189,5,24-08-2023,Cash
PO_8215,Web Development,6800,24029,3,06-09-2023,Cash
PO_8216,Software Development,8741,27691,5,17-07-2023,UPI
PO_8217,App Development,8601,25078,5,08-01-2024,Cash
PO_8218,Web Development,5475,12641,6,06-01-2023,Cash
PO_8219,SEO,7543,21936,5,29-08-2023,Bank Transfer
PO_8220,Software Development,3495,8194,5,13-06-2023,Bank Transfer
PO_8221,LOGO DESIGN,7421,24531,3,14-12-2023,UPI
PO_8222,App Development,8907,32756,5,09-11-2023,Bank Transfer
PO_8223,SEO,13011,45545,4,09-09-2023,Bank Transfer
PO_8224,App Development,11819,35864,4,17-03-2024,UPI
PO_8225,Election Campaign,16369,47131,5,09-12-2023,Cash
PO_8226,SEO,15540,42259,4,02-02-2023,UPI
PO_8227,Web Development,14340,39940,3,03-10-2023,Cash
PO_8228,Software Development,13789,41254,4,30-03-2024,Bank Transfer
PO_8229,Software Development,12201,48628,4,07-05-2024,UPI
PO_8230,LOGO DESIGN,1585,5439,5,19-12-2023,Cash
PO_8231,Software Development,14710,38503,5,22-12-2023,Cash
PO_8232,Web Development,16424,41917,4,19-03-2023,UPI
PO_8233,App Development,11608,28070,3,15-02-2024,Bank Transfer
PO_8234,Election Campaign,3071,8793,5,11-07-2023,Bank Transfer
PO_8235,Election Campaign,4331,11016,3,14-04-2024,UPI
PO_8236,App Development,12885,42041,6,22-03-2024,UPI
PO_8237,App Development,5388,14880,5,02-11-2023,UPI
PO_8238,Election Campaign,15877,43426,4,09-10-2023,Bank Transfer
PO_8239,Election Campaign,14013,38880,3,22-01-2023,Cash
PO_8240,App Development,11209,36981,6,10-07-2023,UPI
PO_8241,Election Campaign,16834,42035,4,04-04-2023,UPI
PO_8242,App Development,10816,33485,5,09-09-2023,Cash
PO_8243,SEO,2079,5349,7,31-01-2023,UPI
PO_8244,SEO,10001,24763,4,26-09-2023,Cash
PO_8245,LOGO DESIGN,11842,33976,3,07-04-2024,Cash
PO_8246,Software Development,10994,32577,4,15-09-2023,Bank Transfer
PO_8247,Software Development,15867,39594,4,05-04-2024,Cash
PO_8248,SEO,2700,8372,5,14-03-2023,UPI
PO_8249,SEO,10651,29884,5,22-01-2024,Cash
PO_8250,App Development,9537,24261,6,03-10-2023,Cash
PO_8251,Software Development,2036,6464,6,23-04-2024,Bank Transfer
PO_8252,Software Development,13488,28653,4,27-12-2023,Bank Transfer
PO_8253,Election Campaign,10582,31991,5,02-07-2023,UPI
PO_8254,Web Development,13295,42113,4,14-01-2024,Cash
PO_8255,App Development,18123,48642,5,03-08-2023,UPI
PO_8256,Election Campaign,14866,48382,5,17-09-2023,UPI
PO_8257,LOGO DESIGN,9241,25230,6,08-09-2023,Cash
PO_8258,Web Development,11895,36761,4,06-01-2024,Bank Transfer
PO_8259,Election Campaign,3568,8859,7,22-04-2024,Cash
PO_8260,Software Development,13676,43069,4,17-07-2023,Cash
PO_8261,Election Campaign,3057,8479,5,18-05-2023,UPI
PO_8262,Software Development,12205,28721,5,04-02-2024,UPI
PO_8263,App Development,14275,42637,4,21-03-2023,UPI
PO_8264,Web Development,14455,44203,6,05-08-2023,Bank Transfer
PO_8265,Election Campaign,4602,10767,4,08-04-2023,UPI
PO_8266,Election Campaign,10513,33396,5,22-06-2024,Bank Transfer
PO_8267,App Development,11022,36883,4,03-12-2023,UPI
PO_8268,LOGO DESIGN,16218,43285,4,20-01-2024,Bank Transfer
PO_8269,App Development,13253,34765,4,24-04-2023,UPI
PO_8270,LOGO DESIGN,11258,38227,5,11-04-2023,Bank Transfer
PO_8271,SEO,12233,39426,5,18-03-2023,Cash
PO_8272,App Development,1748,5905,7,29-04-2023,Cash
PO_8273,App Development,3620,8981,4,26-04-2023,UPI
PO_8274,Web Development,13394,35808,5,08-03-2024,Bank Transfer
PO_8275,Election Campaign,12412,37125,3,18-12-2023,Bank Transfer
PO_8276,Election Campaign,9187,29290,5,11-07-2023,UPI
PO_8277,LOGO DESIGN,2121,6653,6,20-02-2024,Cash
PO_8278,Web Development,5838,18060,5,26-03-2023,Bank Transfer
PO_8279,SEO,7822,23646,4,15-05-2023,UPI
PO_8280,LOGO DESIGN,12934,38013,5,17-10-2023,UPI
PO_8281,SEO,8705,26204,5,24-05-2023,UPI
PO_8282,Web Development,11821,30882,6,19-09-2023,UPI
PO_8283,LOGO DESIGN,6264,17871,4,28-05-2024,Bank Transfer
PO_8284,SEO,9098,26273,7,09-03-2023,Bank Transfer
PO_8285,Software Development,6084,17104,5,17-03-2023,UPI
PO_8286,Web Development,9305,23943,3,26-05-2023,Bank Transfer
PO_8287,Software Development,7312,19778,5,18-05-2023,UPI
PO_8288,Election Campaign,7918,21324,5,18-06-2023,Bank Transfer
PO_8289,App Development,13937,49859,5,07-01-2023,Cash
PO_8290,Election Campaign,17575,40960,4,21-04-2023,UPI
PO_8291,LOGO DESIGN,2295,7025,6,01-02-2023,UPI
PO_8292,Web Development,4255,12009,6,01-05-2023,Cash
PO_8293,LOGO DESIGN,3437,11813,4,19-04-2023,Bank Transfer
PO_8294,Software Development,10104,26595,6,27-08-2023,Bank Transfer
PO_8295,Election Campaign,7903,19564,4,12-06-2024,UPI
PO_8296,Election Campaign,2778,8354,4,25-05-2023,Cash
PO_8297,SEO,9020,24568,6,30-10-2023,UPI
PO_8298,App Development,9474,33006,4,06-07-2023,UPI
PO_8299,Software Development,11200,32542,5,22-05-2024,Cash
PO_8300,Web Development,14044,37744,7,29-01-2023,UPI
PO_8301,Election Campaign,12266,29522,3,24-05-2024,UPI
PO_8302,LOGO DESIGN,9936,29794,5,03-05-2023,Cash
PO_8303,Election Campaign,13570,44919,5,21-12-2023,Cash
PO_8304,SEO,5191,13454,4,03-08-2023,Bank Transfer
PO_8305,LOGO DESIGN,6844,16080,3,22-09-2023,Cash
PO_8306,Software Development,12918,31692,5,23-01-2024,UPI
PO_8307,LOGO DESIGN,13901,41411,6,21-12-2023,Cash
PO_8308,LOGO DESIGN,15051,46808,4,19-05-2023,Bank Transfer
PO_8309,Web Development,13090,44105,6,31-10-2023,Cash
PO_8310,Software Development,7076,23243,5,14-05-2023,Cash
PO_8311,Election Campaign,14684,44716,6,14-04-2024,UPI
PO_8312,Election Campaign,16665,46612,4,10-07-2023,UPI
PO_8313,LOGO DESIGN,3927,11040,4,19-09-2023,UPI
PO_8314,Software Development,7492,19349,5,12-09-2023,UPI
PO_8315,Election Campaign,12275,31117,4,25-09-2023,UPI
PO_8316,App Development,10727,32867,7,10-02-2023,Cash
PO_8317,App Development,4013,16644,3,11-05-2023,Bank Transfer
PO_8318,Election Campaign,7955,21397,4,19-11-2023,Cash
PO_8319,Web Development,7035,20617,6,21-04-2024,Cash
PO_8320,Election Campaign,10246,24621,3,16-01-2024,UPI
PO_8321,Software Development,11766,27346,4,20-04-2024,Cash
